case,P_bar,cost,T_C,Tsep_C,V_m3,metal_cost,reactor_base,vessel_pressure_premium,fresh_comp,recycle_comp,refrigeration,compressor_capex
Os,370.0,25.895214179572502,450.0,-5.0,0.03161775661302883,2.325375781257972,0.028006309934838887,0.06069501446694297,13.544088923559588,0.14046263285120786,4.896521543557266,4.900063973944684
Os,375.0,25.88713435939692,450.0,-5.0,0.030359623546570468,2.2328444799974476,0.027934354040279292,0.06183471477500285,13.616453758182507,0.1369807324261335,4.896521543557266,4.914564776418283
Os,380.0,25.883254471081926,450.0,-5.0,0.029172218924413393,2.145515009260108,0.0278651183431553,0.0629854089767096,13.687860089961152,0.13363692262586782,4.896521543557266,4.928870378357669
Os,385.0,25.883232166381024,450.0,-5.0,0.028050585592580602,2.0630227876512897,0.02779846406507676,0.06414725691865908,13.75833297887824,0.13042376497619332,4.896521543557266,4.942985370334299
Os,390.0,25.886754795463517,450.0,-5.0,0.026990178275027272,1.9850335259624592,0.027734261287470714,0.06532042156134181,13.827896514797741,0.12733432465156155,4.896521543557266,4.956914203645678
Os,395.0,25.89353652551728,450.0,-5.0,0.0259868242319484,1.9112403337268842,0.027672388275368814,0.06650506905533955,13.896573866901088,0.12436212954799483,4.896521543557266,4.970661194453338
Os,400.0,25.87879838952355,450.0,0.0,0.035223843984582615,2.590590936828369,0.028205264604494462,0.06770136881977006,13.964387330013977,0.12272243163564396,4.120192208064269,4.984998849557027
Os,405.0,25.861745689062655,450.0,0.0,0.033922358944677225,2.494871249043232,0.02813463949267982,0.06890949362305818,14.031358368055468,0.11991330529320511,4.120192208064269,4.998366425490746
Os,410.0,25.848813657198107,450.0,0.0,0.032688760931981,2.404144415459166,0.028066487365440533,0.07012961966611408,14.097507654821312,0.11720751566765361,4.120192208064269,5.011565756154154
Os,415.0,25.83969576795154,450.0,0.0,0.03151863014835844,2.3180853753304604,0.02800069110310341,0.0713619266680025,14.162855112295365,0.11459988636523838,4.120192208064269,5.024600568125102
Os,420.0,25.834110128369108,450.0,0.0,0.030407888344845257,2.236394187662325,0.02793714053856114,0.0726065979541908,14.227419946666725,0.1120855675500575,4.120192208064269,5.037474479932981
Os,425.0,25.83179725613286,450.0,0.0,0.02935276844177327,2.1587937968769833,0.027875731963130562,0.0738638205474667,14.291220682215544,0.10966001117955529,4.120192208064269,5.050191005285912
Os,430.0,25.83251808137262,450.0,0.0,0.028349787194364977,2.085028022463435,0.027816367673207838,0.0751337852616204,14.354275193217052,0.10731894842807962,4.120192208064269,5.062753556264952
Os,435.0,26.23264133078139,450.0,0.0,0.027395720564990296,2.014859747692793,0.02775895555389022,0.0764166867979896,14.416600734001312,0.10505836907828284,4.120192208064269,5.471754629592854
Os,440.0,26.240336083751927,450.0,0.0,0.02648758150463623,1.948069285522826,0.027703408696138025,0.07771272384497006,14.47821396729515,0.10287450268505989,4.120192208064269,5.485569987643512
Os,445.0,26.239317079738765,450.0,5.0,0.03561742460207348,2.619537419246058,0.028226374612681758,0.07902209918059869,14.53913099096273,0.10174703314066562,3.371773328637891,5.499879833958142
Os,450.0,26.225678217082315,450.0,5.0,0.034440950258240545,2.5330118323771544,0.028162934099937174,0.08034501977832006,14.599367363252169,0.09966757638904848,3.371773328637891,5.513350162547794
Os,455.0,26.215356276664103,450.0,5.0,0.03331959436710021,2.4505400155641244,0.028101490140130986,0.08168169691605238,14.658938126647191,0.09765678298481598,3.371773328637891,5.526664835773899
Os,460.0,26.20812838704423,450.0,5.0,0.03225012513077317,2.371884281338801,0.028041957529073368,0.0830323462886739,14.717857830415387,0.09571155698633292,3.371773328637891,5.539827085848071
Os,465.0,26.2037878754062,450.0,5.0,0.03122953614069565,2.2968235188314807,0.0279842556291444,0.084397188124055,14.7761405519375,0.09382897859953329,3.371773328637891,5.552840053646593
Os,470.0,26.202142945487168,450.0,5.0,0.030255028253130208,2.2251518607779257,0.027928308075808005,0.0857764473027676,14.833799916896112,0.09200629211077926,3.371773328637891,5.565706791685884
Os,475.0,26.2030154763383,450.0,5.0,0.029323993109820368,2.156677471520953,0.02787404250606595,0.0871703534816081,14.890849118396044,0.09024089478431978,3.371773328637891,5.57843026701142
Os,480.0,26.206239929686316,450.0,5.0,0.028433998137830332,2.0912214438009418,0.027821390306984096,0.08857914122107684,14.947300935083636,0.08853032663628092,3.371773328637891,5.59101336399951
Os,485.0,26.21166235502629,450.0,5.0,0.027582772881017632,2.0286167934832884,0.027770286382602545,0.09000305011696202,15.00316774832717,0.08687226100637199,3.371773328637891,5.603458887072006
Os,490.0,26.219139482767417,450.0,5.0,0.026768196531739362,1.9687075425588667,0.027720668937699817,0.0914423249361841,15.058461558516175,0.08526449585628317,3.371773328637891,5.615769563324322
Os,495.0,26.223271826844933,450.0,10.0,0.03570745177021758,2.626158603633671,0.028231187531409182,0.09289721575706139,15.113194000533339,0.08449460404585461,2.64978633617695,5.628509879166647
Os,500.0,26.211900583237632,450.0,10.0,0.03465425129933348,2.548699380394721,0.028174512512731037,0.09436797811416642,15.167376358448866,0.08295365003711092,2.64978633617695,5.640542367553088
Os,505.0,26.203184200563687,450.0,10.0,0.0336453365911146,2.474497220622248,0.028119439917225927,0.09585487314794902,15.221019579483757,0.08145833714993833,2.64978633617695,5.652448414065621
Os,510.0,26.196962204473667,450.0,10.0,0.03267837088099336,2.403380263428129,0.028065908155903676,0.09735816775931014,15.274134287285202,0.08000681457921248,2.64978633617695,5.664230427088959
Os,515.0,26.193084658351953,450.0,10.0,0.0317511643623151,2.3351874561664503,0.028013858618141412,0.09887813476931852,15.326730794554368,0.07859732640033457,2.64978633617695,5.6758907516663895
Os,520.0,26.191411386375066,450.0,10.0,0.030861663511854015,2.269767769362414,0.02796323549871705,0.1004150530842712,15.378819115064102,0.07722820570365282,2.64978633617695,5.687431671484958
Os,525.0,26.191811260858877,450.0,10.0,0.030007941292098127,2.2069794761245545,0.027913985636558294,0.10196920786630746,15.43040897510162,0.07589786915399123,2.64978633617695,5.698855410798891
Os,530.0,26.194161547967376,450.0,10.0,0.029188188149779734,2.146689490118027,0.027866058364280816,0.10354089070979526,15.481509824368839,0.0746048119382294,2.64978633617695,5.710164136291256
Os,535.0,26.198347306379738,450.0,10.0,0.028400703737349244,2.0887727567078693,0.027819405367615783,0.1051303998237196,15.532130846370961,0.07334760306288228,2.64978633617695,5.721359958869739
Os,540.0,26.204260834539173,450.0,10.0,0.027643889297311524,2.03311169285349,0.02777398055425514,0.10673804022031227,15.582280968321824,0.07212488099652437,2.64978633617695,5.732444935415822
Os,545.0,26.211801161619952,450.0,10.0,0.026916240644080235,1.9795956709485147,0.027729739931023845,0.10836412391017369,15.631968870592768,0.07093534959710869,2.64978633617695,5.743421070463413
Os,550.0,26.21716737776011,450.0,15.0,0.03561950589956956,2.619690491421615,0.02822648594627264,0.1100089701041489,15.68120299573004,0.07041292814552047,1.9528552865395714,5.754770219872943
Os,555.0,26.208160231759933,450.0,15.0,0.03468113011898157,2.550676223881862,0.028175969119737757,0.11167290542223217,15.729991557064139,0.06926628589116215,1.9528552865395714,5.765522003841229
Os,560.0,26.20126966492322,450.0,15.0,0.03377818276559508,2.4842675936613765,0.02812673634556968,0.11335626410978718,15.778342546933086,0.06815012299886264,1.9528552865395714,5.776171114334968
Os,565.0,26.1963806574942,450.0,15.0,0.032908980896416494,2.4203408261696198,0.02807874315092694,0.11505938826138397,15.826263744540197,0.06706332745666808,1.9528552865395714,5.786719341375831
Os,570.0,26.19338502338831,450.0,15.0,0.03207193703832968,2.358779168292738,0.02803194700434677,0.11678262805256653,15.8737627234657,0.06600483862768473,1.9528552865395714,5.7971684314057015
Os,575.0,26.192180955347197,450.0,15.0,0.03126555292525503,2.2994724277834417,0.027986307213965982,0.11852634197988195,15.920846858850277,0.06497364439281926,1.9528552865395714,5.807520088587239
Os,580.0,26.192672603545716,450.0,15.0,0.03048841369291772,2.242316546306452,0.0279417848315396,0.12029089710951589,15.967523334267671,0.06396877845077541,1.9528552865395714,5.817775976040192
Os,585.0,26.194769686397414,450.0,15.0,0.02973918251231898,2.1872132047490154,0.02789834256292768,0.12207666933489693,16.01379914830229,0.062989317836314,1.9528552865395714,5.827937717072397
Os,590.0,26.198387129228795,450.0,15.0,0.029016595605026743,2.1340694566129104,0.027855944683415294,0.12388404364364955,16.059681120846914,0.06203438056034995,1.9528552865395714,5.838006896341989
Os,595.0,26.20344472965893,450.0,15.0,0.02831945762306048,2.082797388221082,0.027814556958319865,0.12571341439429362,16.105175899134654,0.061103123416075704,1.9528552865395714,5.847985060994938
Os,600.0,26.209866847119173,450.0,15.0,0.027646637358943134,2.0333138032069145,0.02777414656823837,0.12756518560310887,16.150289963518524,0.060194739919581665,1.9528552865395714,5.857873721763239
Os,605.0,26.217582114642777,450.0,15.0,0.026997063760356373,1.9855399294060199,0.02773468203866757,0.1294397712416015,16.195029633011217,0.05930845837843391,1.9528552865395714,5.867674354027267
Os,610.0,26.222322680547663,450.0,20.0,0.03544576895203737,2.6069127445673494,0.028217181565545212,0.13133759554503413,16.23940107059683,0.05895657534499522,1.2796981086278416,5.877799404300068
Os,615.0,26.215552646035878,450.0,20.0,0.03461069955230869,2.545496301219863,0.02817215122094358,0.13325909333250127,16.283410288325864,0.058097982959158696,1.2796981086278416,5.887418720349709
Os,620.0,26.21047309404151,450.0,20.0,0.03380397507275358,2.4861645279424267,0.02812815136161204,0.13520471033905793,16.32706315220386,0.05725990084645142,1.2796981086278416,5.896954542720268
Os,625.0,26.20700157380313,450.0,20.0,0.03302438189839758,2.4288281675842587,0.02808514978292396,0.1371749035604343,16.37036538688376,0.056441654921789965,1.2796981086278416,5.9064082024421225
Os,630.0,26.205060081242564,450.0,20.0,0.032270768584901195,2.3734025354280566,0.02804311555089197,0.13917014161089597,16.41332258017128,0.05564259919964006,1.2796981086278416,5.915781000653962
Os,635.0,26.204574791641818,450.0,20.0,0.0315420421686827,2.319807247812391,0.02800201894180687,0.14119090509483898,16.4559401873522,0.054862114377878794,1.2796981086278416,5.925074209434861
Os,640.0,26.205475810480745,450.0,20.0,0.03083716472525372,2.267965969009284,0.027961831385222922,0.14323768699273834,16.498223535349993,0.054099606505208335,1.2796981086278416,5.93428907261046
Os,645.0,26.207696941069404,450.0,20.0,0.030155150157145216,2.217806174987367,0.02792252541007795,0.1453109930621008,16.5401778267216,0.05335450572653773,1.2796981086278416,5.9434268065338784
Os,650.0,26.211175467722363,450.0,20.0,0.02949506119434048,2.169258932804179,0.027884074593751425,0.14741134225410707,16.581808143498993,0.05262626510103628,1.2796981086278416,5.9524886008424565
Os,655.0,26.215851953324858,450.0,20.0,0.028856006591531536,2.122258694474145,0.027846453513877455,0.14953926714666482,16.6231194508835,0.051914359488116756,1.2796981086278416,5.961475619190713
Os,660.0,26.221670050234852,450.0,20.0,0.02823713850779227,2.076743104252674,0.02780963770274291,0.1516953143946309,16.6641166007997,0.05121828449681303,1.2796981086278416,5.970388999960447
Os,665.0,26.22857632355044,450.0,20.0,0.027637650055421535,2.0326528183621093,0.02777360360411203,0.15388004519800225,16.704804335315153,0.050537555494480815,1.2796981086278416,5.979229856948743
Os,670.0,26.23652008584994,450.0,20.0,0.02705677300577115,1.989931336263377,0.02773832853233027,0.15609403578891878,16.74518728993209,0.049871706670937446,1.2796981086278416,5.987999280034445
Os,675.0,26.240142844995724,450.0,25.0,0.0352500811530526,2.5925205891081182,0.028206675366841474,0.1583378779383645,16.785269996756718,0.049637170017370905,0.6291187330945023,5.997051802713814
Os,680.0,26.235413533393277,450.0,25.0,0.03450599649973045,2.537795756691385,0.028166468580391818,0.16061217948350406,16.82505688755156,0.04898932491907712,0.6291187330945023,6.005674183072858
Os,685.0,26.23204364414025,450.0,25.0,0.033784661274191004,2.4847440653849096,0.028127091817888247,0.16291756487664094,16.86455229667601,0.04835541520870509,0.6291187330945023,6.014228477081599
Os,690.0,26.22997392965775,450.0,25.0,0.03308519596984669,2.433300830545083,0.028088521629219317,0.1652546757568394,16.903760463919934,0.04773502754828871,0.6291187330945023,6.022715677163884
Os,695.0,26.229148061478835,450.0,25.0,0.0324067618337053,2.383404364813173,0.02805073540191488,0.16762417154530848,16.94268553723498,0.04712776416872137,0.6291187330945023,6.031136755220238
Os,700.0,26.22951247240197,450.0,25.0,0.0317485586786153,2.334995817213589,0.028013711325256856,0.17002673006570965,16.981331575367978,0.046533242167813696,0.6291187330945023,6.039492663167126
Os,705.0,26.23101620800278,450.0,25.0,0.031109822823689983,2.28801902167926,0.02797742835590225,0.172463048190613,17.019702550400666,0.045951092832959756,0.6291187330945023,6.047784333448878
Os,710.0,26.233610787473843,450.0,25.0,0.03048982516194817,2.242420354933344,0.027941866185361923,0.17493384251539704,17.057802350199598,0.04538096100584712,0.6291187330945023,6.056012679539795
Os,715.0,26.237250072927683,450.0,25.0,0.029887869343561812,2.1981486028734225,0.027907005209062474,0.17743985006096183,17.095634780780166,0.04482250447931482,0.6291187330945023,6.064178596430257
Os,720.0,26.241890146638305,450.0,25.0,0.029303290067498197,2.1551548349277394,0.027872826496931874,0.17998182900670218,17.133203568588186,0.04427539342577632,0.6291187330945023,6.072282961098468
Os,725.0,26.247489195702123,450.0,25.0,0.028735451474441474,2.1133922858601824,0.027839311765429534,0.18256055945527255,17.17051236270256,0.04373930985556325,0.6291187330945023,6.080326632968615
Os,730.0,26.25400740352245,450.0,25.0,0.028183745632937098,2.0728162444314817,0.02780644335085926,0.18517684423076386,17.207564736962272,0.04321394709996181,0.6291187330945023,6.088310454352611
Os,735.0,26.2614068480168,450.0,25.0,0.02764759111704377,2.0333839487904717,0.027774204184156156,0.18783150971200802,17.24436419202073,0.04269900932871585,0.6291187330945023,6.096235250886219
Os,740.0,26.269651405538802,450.0,25.0,0.027126431662232466,1.9950544876201486,0.027742577766631832,0.1905254067028273,17.280914157330496,0.04219421108137949,0.6291187330945023,6.104101831942818
Os,745.0,26.272536657202206,450.0,30.0,0.03507447109743913,2.579605081684019,0.02819722325389006,0.1932594113411525,17.317217993061234,0.04204042123602451,0.0,6.112216526625886
Os,750.0,26.269684683986913,450.0,30.0,0.034409506902727115,2.5306992831888206,0.028161224383176253,0.1960344260490526,17.353278991953417,0.041547420504829694,0.0,6.119963337907615
Os,755.0,26.267939448377398,450.0,30.0,0.03376289700280308,2.48314337909329,0.028125897494179125,0.19885138052583792,17.389100381110527,0.04106399151346863,0.0,6.127654418640094
Os,760.0,26.26725831505457,450.0,30.0,0.03313399927710772,2.436890143668688,0.028091225385619978,0.20171123278653363,17.42468532373206,0.04058987745937722,0.0,6.135290512022285
Os,765.0,26.267600594389766,450.0,30.0,0.032522198572358184,2.3918943345354466,0.02805719141356398,0.2046149702481607,17.46003692078975,0.0401248302947757,0.0,6.142872347108066
Os,770.0,26.268927448984474,450.0,30.0,0.031926905394455175,2.3481125964575043,0.028023779470054078,0.2075636108664109,17.49515821264915,0.039668610380366204,0.0,6.150400639160985
Os,775.0,26.271201804608328,450.0,30.0,0.03134755466071678,2.305503369573452,0.027990973962047975,0.21055820432546496,17.530052180638748,0.03922098613158499,0.0,6.15787608997703
Os,780.0,26.27438826664011,450.0,30.0,0.030783604526440963,2.2640268030942927,0.02795875979162438,0.21359983328387588,17.56472174856865,0.038781733693115585,0.0,6.165299388208549
Os,785.0,26.278453041090014,450.0,30.0,0.030234535273622066,2.223644673572417,0.027927122336969357,0.2166896146796232,17.599169784200708,0.03835063662492328,0.0,6.172671209675375
Os,790.0,26.283363860207174,450.0,30.0,0.02969984826161195,2.1843203077263857,0.027896047434306036,0.21982870109764305,17.633399100671994,0.037927485606424824,0.0,6.179992217670421
Os,795.0,26.289089912219417,450.0,30.0,0.029179064933638442,2.146018509373827,0.027865521360587033,0.2230182822033522,17.66741245787339,0.0375120781531002,0.0,6.187263063255162
Os,800.0,26.295601774777957,450.0,30.0,0.028671725873428994,2.108705490049392,0.027835530816767057,0.22625958624591067,17.70121256378489,0.03710421833989021,0.0,6.194484385541106
Os,805.0,26.302871352725475,450.0,30.0,0.028177389919683476,2.0723488038773183,0.027806062912260603,0.22955388163521404,17.734802075769387,0.036703716553222035,0.0,6.201656811978073
Os,810.0,26.31087181871017,450.0,30.0,0.027695633319124897,2.0369172852812625,0.02777710514959177,0.23290247859686855,17.768183601826376,0.036310389237439754,0.0,6.208780958618634
Os,815.0,26.319577557594133,450.0,30.0,0.027226048930136602,2.0023809904145913,0.027748645410072523,0.2363067309096862,17.801359701807037,0.03592405866550988,0.0,6.215857430387237
Os,820.0,26.328964113551738,450.0,30.0,0.026768245462547635,1.9687111412492455,0.027720671939772325,0.23976803773053998,17.83433288859222,0.0355445527088539,0.0,6.222886821331109
Os,825.0,26.339008140516583,450.0,30.0,0.026321846761834355,1.935880072931263,0.02769317333639111,0.2432878455117462,17.867105629234594,0.03517170462808873,0.0,6.229869714874499
Os,830.0,26.349687355187594,450.0,30.0,0.025886491127376957,1.9038611836409252,0.027666138536520366,0.24686765001649577,17.899680346066273,0.034805352867228634,0.0,6.236806684060151
Os,835.0,26.36098049272565,450.0,30.0,0.02546183066625329,1.8726288870665404,0.027639556803481728,0.2505089984382324,17.932059417773242,0.03444534085842679,0.0,6.2436982917857256
Os,840.0,26.372867264947093,450.0,30.0,0.02504753067988634,1.8421585672945102,0.027613417715675912,0.25421349163028817,17.964245180437636,0.03409151683535717,0.0,6.2505450910336275
Os,845.0,26.3853283208848,450.0,30.0,0.024643269081676585,1.8124265359782143,0.02758771115541756,0.25798278645252554,17.99623992854912,0.03374373365476224,0.0,6.2573476250947575
Os,850.0,26.802871108203448,450.0,30.0,0.024248735843870044,1.7834099916570851,0.02756242729823272,0.2618185982422143,18.02804591598645,0.033401848625801554,0.0,6.6686323263936655
Os,855.0,26.81707332802036,450.0,30.0,0.023863632472019627,1.7550869811050736,0.02753755660259719,0.26572270341688264,18.05966535697025,0.033065723346775676,0.0,6.675995006578781
Os,860.0,26.831792976992098,450.0,30.0,0.02348767150550069,1.7274363625953082,0.027513089800094828,0.2696969422174432,18.091100426987964,0.032735223548887436,0.0,6.6833109318424
Os,865.0,26.847014151067047,450.0,30.0,0.023120576042635784,1.700437770974675,0.027489017885976373,0.2737432216004913,18.12235326369203,0.03241021894668067,0.0,6.690580657967191
Os,870.0,26.862721716915576,450.0,30.0,0.022762079289072132,1.6740715844485572,0.027465332110099893,0.27786351828932687,18.153425967772222,0.032090583094809805,0.0,6.6978047312005575
Os,875.0,26.878901284463513,450.0,30.0,0.022411924128138243,1.6483188929820591,0.027442023968235453,0.28205988199395626,18.184320603802867,0.031776193250878396,0.0,6.704983688465519
Os,880.0,26.895539181110497,450.0,30.0,0.022069862711982694,1.623161468229692,0.027419085193717104,0.2863344388110944,18.21503920106606,0.031466930244016755,0.0,6.71211805756592
Os,885.0,26.91262242756253,450.0,30.0,0.021735656072369998,1.5985817349107658,0.027396507749426414,0.29068939481601563,18.245583754351465,0.031162678348914327,0.0,6.719208357385942
Os,890.0,26.930138715200282,450.0,30.0,0.0214090737498841,1.5745627435385965,0.02737428382007925,0.295127039859005,18.27595622473364,0.03086332516467102,0.0,6.72625509808429
Os,895.0,26.948076385038995,450.0,30.0,0.02108989344202181,1.5510881445390081,0.02735240580490261,0.29964975158013474,18.30615854032755,0.03056876150146132,0.0,6.733258781285938
Os,900.0,26.96642440784545,450.0,30.0,0.02077790066435814,1.528142163330223,0.027330866310354023,0.3042599996571573,18.336192597023075,0.030278881263858165,0.0,6.740219900260785
Os,905.0,26.985172366068632,450.0,30.0,0.02047288843292384,1.5057095769628366,0.027309658143487736,0.3089603503024605,18.36606025919912,0.029993581350873485,0.0,6.747138940109856
Os,910.0,27.004310436752874,450.0,30.0,0.02017465695688065,1.483775691517154,0.02728877430526553,0.31375347102628925,18.3957633604181,0.02971276154979194,0.0,6.75401637793627
Os,915.0,27.023829375929317,450.0,30.0,0.01988301334755072,1.4623263207033175,0.027268207984268253,0.3186421356848124,18.42530370410138,0.029436324439026152,0.0,6.760852683016513
Os,920.0,27.043720504248313,450.0,30.0,0.019597771340450005,1.4413477654178333,0.02724795255061839,0.32362922983310444,18.454683064186295,0.02916417529386655,0.0,6.767648316966594
Os,925.0,27.063975693857465,450.0,30.0,0.019318751030069494,1.420826794237653,0.02722800155013297,0.32871775640475165,18.48390318576539,0.02889622199600777,0.0,6.774403733903534
Os,930.0,27.084587356502126,450.0,30.0,0.01904577861674978,1.4007506248036825,0.027208348698696885,0.33391084174156954,18.512965785708406,0.028632374946604176,0.0,6.781119380603171
Os,935.0,27.105548432827955,450.0,30.0,0.018778686165031384,1.3811069060482906,0.02718898787684711,0.3392117419988751,18.541872553267627,0.028372546982742948,0.0,6.787795696653571
Os,940.0,27.126852382871423,450.0,30.0,0.01851731137289812,1.3618837012239617,0.027169913124558718,0.34462384995388623,18.570625150667023,0.028116653297175755,0.0,6.794433114604819
Os,945.0,27.148493177727353,450.0,30.0,0.018261497351357184,1.3430694716921812,0.027151118636223628,0.3501507022471663,18.599225213675822,0.027864611361119652,0.0,6.801032060114838
Os,950.0,27.17046529237077,450.0,30.0,0.0180110924136117,1.3246530614178098,0.027132598755797273,0.35579598708958815,18.627674352166952,0.027616340849492757,0.0,6.80759295209113
Os,955.0,27.19276369978305,450.0,30.0,0.017765949875254858,1.3066236822740598,0.02711434797224772,0.3615635524701129,18.655974150660743,0.027371763572990832,0.0,6.814116202832895
Os,960.0,27.21538386587715,450.0,30.0,0.017525927858516498,1.2889708996455134,0.027096360914816788,0.36745741490276584,18.684126168854544,0.027130803401420073,0.0,6.82060221815809
Os,965.0,27.238321746175338,450.0,30.0,0.017290889112155396,1.2716846191818285,0.02707863234897967,0.37348176875459205,18.71213194213851,0.026893386206776306,0.0,6.8270513975446505
Os,970.0,27.261573783243133,450.0,30.0,0.017060700833682226,1.254755073722857,0.02706115717213877,0.3796409962001158,18.73999298209808,0.026659439795292894,0.0,6.833464134254648
Os,975.0,27.28513690543859,450.0,30.0,0.016835234500383073,1.2381728108710126,0.0270439304095515,0.3859396778519534,18.767710777003543,0.02642889384460651,0.0,6.839840815457925
Os,980.0,27.309008527094015,450.0,30.0,0.016614365709908076,1.221928681267122,0.02702694721057765,0.3923826041217717,18.795286792287087,0.02620167984876831,0.0,6.84618182235869
Os,985.0,27.333186549763727,450.0,30.0,0.01639797402498619,1.206013827169738,0.027010202844853302,0.3989747873708139,18.822722471007687,0.02597773105874408,0.0,6.8524875303118895
Os,990.0,27.357669364914692,450.0,30.0,0.016185942826207524,1.1904196716277906,0.026993692698709985,0.4057214749147554,18.85001923430425,0.02575698242857344,0.0,6.858758308940614
Os,995.0,27.38245585796196,450.0,30.0,0.015978159170700074,1.1751379080867566,0.026977412271692786,0.4126281629538102,18.87717848183733,0.02553937056267318,0.0,6.8649945222497
Os,1000.0,27.407545413729665,450.0,30.0,0.01577451365671669,1.1601604904295006,0.026961357173195775,0.4197006115058023,18.904201592219778,0.025324833664905632,0.0,6.871196528736479
Ru_at_Fe_price,30.0,50.46529957840802,400.0,-40.0,72.24684720431412,0.2979882937897911,0.21672928201275624,0.5729406627532093,0.0,28.292513992911246,11.263154637828702,9.821972709112323
Ru_at_Fe_price,35.0,25.26703059313833,375.0,-40.0,79.98044898162827,0.32988619504981903,0.22716467431463758,0.7646341077865787,0.8310416118494507,8.28431154644006,11.263154637828702,3.566837819869078
Ru_at_Fe_price,40.0,22.07636235332426,375.0,-40.0,45.53159503947945,0.1877989537864845,0.1757149158758917,0.4539985577247643,1.5509226002663583,5.632643734365085,11.263154637828702,2.8121289534769742
Ru_at_Fe_price,45.0,20.58789850050812,375.0,-35.0,48.42821310912902,0.19974630249077524,0.18064118862863818,0.5536894610788862,2.1859026335045497,4.5186199849367075,10.239062580464564,2.710236349404
Ru_at_Fe_price,50.0,19.330159795359894,375.0,-35.0,31.724105707737362,0.1308487843783878,0.14982319053234272,0.38325603197244706,2.75391162870125,3.428756146401341,10.239062580464564,2.2445014329095567
Ru_at_Fe_price,55.0,18.577305749209994,375.0,-30.0,38.83354459416116,0.16017227246883717,0.16371147952676915,0.5336952277955158,3.2677382659824237,2.940932840459698,9.257088230579932,2.25396743239682
Ru_at_Fe_price,60.0,18.27141653135161,375.0,-25.0,45.93863030961071,0.18947780553368487,0.17641606328207513,0.7103436432125447,3.736825233770909,2.5580135132402444,8.314685686050309,2.5856545862618443
Ru_at_Fe_price,65.0,17.851312835453104,375.0,-20.0,55.008424226009055,0.2268869454305354,0.19133161632391238,0.9539226978179957,4.168343413751375,2.267186139613114,7.4095101825844685,2.634131839931701
Ru_at_Fe_price,70.0,17.543065381488226,375.0,-20.0,40.83190663862683,0.16841468745368157,0.1673901211072455,0.7332640039946587,4.56786684562036,1.8658288050703729,7.4095101825844685,2.6307907356574387
Ru_at_Fe_price,75.0,17.24532625838827,375.0,-15.0,50.18309159019302,0.20698444871606075,0.1835570647321334,1.0008377501114916,4.9398142622058,1.6954636421474185,6.539398614949186,2.6792704755261796
Ru_at_Fe_price,80.0,16.953213219640034,400.0,-10.0,20.744277267297917,0.08556154390105114,0.12499616686610633,0.40082710433249985,5.287747834037267,2.381846519795727,5.702352278840991,2.969881771866391
Ru_at_Fe_price,85.0,16.590538176486838,400.0,-5.0,26.02811060036763,0.10735516591390278,0.13757394844922566,0.5478524125907229,5.614581186238835,2.265427008388165,4.896521543557266,3.0212269113487187
Ru_at_Fe_price,90.0,16.331791446204935,400.0,-5.0,20.069666957227685,0.08277905604102966,0.12328430206560813,0.4401321058649964,5.922727867275459,1.8797634584539056,4.896521543557266,2.9865831129466702
Ru_at_Fe_price,95.0,16.033985071368626,400.0,0.0,25.491219584436255,0.10514071304876922,0.13635569802455252,0.6048874322714938,6.214209622419333,1.8154724070325126,4.120192208064269,3.0377269905076942
Ru_at_Fe_price,100.0,15.86281291451857,400.0,5.0,32.6080885667485,0.1344948472045096,0.1516262019972045,0.8396303921954213,6.490736862472159,1.7816509082161054,3.371773328637891,3.092900373795279
Ru_at_Fe_price,105.0,15.628854805884192,400.0,5.0,25.905469042978318,0.10684932033242274,0.13729673561722186,0.6873241972004935,6.753769479124909,1.5055088286848182,3.371773328637891,3.066332916286436
Ru_at_Fe_price,110.0,15.514263900373326,400.0,5.0,21.000418293675896,0.08661801944806133,0.12563912546411407,0.5764714768425316,7.004563499753333,1.2964247019785424,3.371773328637891,3.0527737482488515
Ru_at_Fe_price,115.0,15.692153127694935,400.0,10.0,27.075741079275573,0.11167620732971859,0.13991687244161452,0.7977562479649433,7.244207362873569,1.2828140552581537,2.64978633617695,3.4659960456499856
Ru_at_Fe_price,120.0,15.608781150332721,400.0,10.0,22.32708557687442,0.09208997200301598,0.12891068052597304,0.6782329026046643,7.473650467541818,1.1179889651556374,2.64978633617695,3.4681218263246625
Ru_at_Fe_price,125.0,15.495000844926398,400.0,15.0,28.92775478911873,0.11931499610496787,0.14395469971923067,0.9412933392053646,7.693725890907051,1.1178112984725115,1.9528552865395714,3.5260453339777005
Ru_at_Fe_price,130.0,15.413189583605963,400.0,15.0,24.181921148410886,0.09974039978790841,0.1333320825775462,0.8085264028332981,7.905168647522283,0.9832455847103717,1.9528552865395714,3.5303211796349845
Ru_at_Fe_price,135.0,15.372028634439806,400.0,20.0,31.458419734511892,0.1297529398826212,0.14927658561411108,1.12556772756873,8.108630500780007,0.9928019818478958,1.2796981086278416,3.5863007901185995
Ru_at_Fe_price,140.0,15.278477676640465,400.0,20.0,26.58826292749545,0.1096655620444239,0.13883219133903954,0.9743603979210167,8.30469207939127,0.8795745769826547,1.2796981086278416,3.591654760334218
Ru_at_Fe_price,145.0,15.184771021696298,425.0,25.0,13.943425881043927,0.05751085131959344,0.10625161573050215,0.5103254783229058,8.493872866725853,1.5181082428513462,0.6291187330945023,3.869583233651595
