price_USD_kg,cost,T_C,P_bar,Tsep_C,V_m3,metal_cost,reactor_base,vessel_pressure_premium,fresh_comp,recycle_comp,refrigeration,compressor_capex
3.92062,14.692311340500066,425.0,170.0,30.0,9.42299049432817,0.01904731749508891,0.09119253493935416,0.41129983829488576,9.351406420009743,0.9447068728627633,0.0,3.87465835689823
4.132151,14.693339009112952,425.0,170.0,30.0,9.42299049432817,0.02007498610797505,0.09119253493935416,0.41129983829488576,9.351406420009743,0.9447068728627633,0.0,3.87465835689823
4.355093,14.694422115115827,425.0,170.0,30.0,9.42299049432817,0.02115809211084962,0.09119253493935416,0.41129983829488576,9.351406420009743,0.9447068728627633,0.0,3.87465835689823
4.590065,14.695563665759973,425.0,170.0,30.0,9.42299049432817,0.022299642754996726,0.09119253493935416,0.41129983829488576,9.351406420009743,0.9447068728627633,0.0,3.87465835689823
4.837714,14.69676680432743,425.0,170.0,30.0,9.42299049432817,0.02350278132245322,0.09119253493935416,0.41129983829488576,9.351406420009743,0.9447068728627633,0.0,3.87465835689823
5.098724,14.698034853855155,425.0,170.0,30.0,9.42299049432817,0.02477083085017923,0.09119253493935416,0.41129983829488576,9.351406420009743,0.9447068728627633,0.0,3.87465835689823
5.373817,14.699371321993276,425.0,170.0,30.0,9.42299049432817,0.026107298988299346,0.09119253493935416,0.41129983829488576,9.351406420009743,0.9447068728627633,0.0,3.87465835689823
5.663751,14.700779891288597,425.0,170.0,30.0,9.42299049432817,0.027515868283620272,0.09119253493935416,0.41129983829488576,9.351406420009743,0.9447068728627633,0.0,3.87465835689823
5.969329,14.702264462908778,425.0,170.0,30.0,9.42299049432817,0.029000439903801335,0.09119253493935416,0.41129983829488576,9.351406420009743,0.9447068728627633,0.0,3.87465835689823
6.291394,14.703829132351126,425.0,170.0,30.0,9.42299049432817,0.03056510934614867,0.09119253493935416,0.41129983829488576,9.351406420009743,0.9447068728627633,0.0,3.87465835689823
6.630834,14.705478213733798,425.0,170.0,30.0,9.42299049432817,0.03221419072882105,0.09119253493935416,0.41129983829488576,9.351406420009743,0.9447068728627633,0.0,3.87465835689823
6.988589,14.707216273803494,425.0,170.0,30.0,9.42299049432817,0.03395225079851807,0.09119253493935416,0.41129983829488576,9.351406420009743,0.9447068728627633,0.0,3.87465835689823
7.365646,14.709048107644252,425.0,170.0,30.0,9.42299049432817,0.03578408463927431,0.09119253493935416,0.41129983829488576,9.351406420009743,0.9447068728627633,0.0,3.87465835689823
7.763047,14.710978777543366,425.0,170.0,30.0,9.42299049432817,0.03771475453838869,0.09119253493935416,0.41129983829488576,9.351406420009743,0.9447068728627633,0.0,3.87465835689823
8.0,14.71212995236327,425.0,170.0,30.0,9.42299049432817,0.038865929358293146,0.09119253493935416,0.41129983829488576,9.351406420009743,0.9447068728627633,0.0,3.87465835689823
8.181888,14.71301360813316,425.0,170.0,30.0,9.42299049432817,0.0397495851281833,0.09119253493935416,0.41129983829488576,9.351406420009743,0.9447068728627633,0.0,3.87465835689823
8.623328,14.71515823011515,425.0,170.0,30.0,9.42299049432817,0.04189420711017392,0.09119253493935416,0.41129983829488576,9.351406420009743,0.9447068728627633,0.0,3.87465835689823
9.088584,14.717418555968841,425.0,170.0,30.0,9.42299049432817,0.04415453296386417,0.09119253493935416,0.41129983829488576,9.351406420009743,0.9447068728627633,0.0,3.87465835689823
9.578942,14.719800833392375,425.0,170.0,30.0,9.42299049432817,0.0465368103873984,0.09119253493935416,0.41129983829488576,9.351406420009743,0.9447068728627633,0.0,3.87465835689823
10.095757,14.722311645302538,425.0,170.0,30.0,9.42299049432817,0.0490476222975617,0.09119253493935416,0.41129983829488576,9.351406420009743,0.9447068728627633,0.0,3.87465835689823
10.640456,14.72495792440948,425.0,170.0,30.0,9.42299049432817,0.051693901404503306,0.09119253493935416,0.41129983829488576,9.351406420009743,0.9447068728627633,0.0,3.87465835689823
11.214543,14.72774697750792,425.0,170.0,30.0,9.42299049432817,0.05448295450294261,0.09119253493935416,0.41129983829488576,9.351406420009743,0.9447068728627633,0.0,3.87465835689823
11.819604,14.730506782349185,425.0,175.0,30.0,8.141293821457646,0.04961199281489123,0.0863146950711287,0.3680222563200478,9.507681107826158,0.8462741545195622,0.0,3.8726025757973965
12.457309,14.733183506195266,425.0,175.0,30.0,8.141293821457646,0.05228871666097103,0.0863146950711287,0.3680222563200478,9.507681107826158,0.8462741545195622,0.0,3.8726025757973965
13.129421,14.736004651109663,425.0,175.0,30.0,8.141293821457646,0.05510986157536936,0.0863146950711287,0.3680222563200478,9.507681107826158,0.8462741545195622,0.0,3.8726025757973965
13.837796,14.738978007527548,425.0,175.0,30.0,8.141293821457646,0.058083217993253465,0.0863146950711287,0.3680222563200478,9.507681107826158,0.8462741545195622,0.0,3.8726025757973965
14.58439,14.742111785627358,425.0,175.0,30.0,8.141293821457646,0.06121699609306466,0.0863146950711287,0.3680222563200478,9.507681107826158,0.8462741545195622,0.0,3.8726025757973965
15.371265,14.745414640515408,425.0,175.0,30.0,8.141293821457646,0.06451985098111485,0.0863146950711287,0.3680222563200478,9.507681107826158,0.8462741545195622,0.0,3.8726025757973965
16.200594,14.748895693213044,425.0,175.0,30.0,8.141293821457646,0.06800090367875014,0.0863146950711287,0.3680222563200478,9.507681107826158,0.8462741545195622,0.0,3.8726025757973965
17.074669,14.752564564236106,425.0,175.0,30.0,8.141293821457646,0.07166977470181285,0.0863146950711287,0.3680222563200478,9.507681107826158,0.8462741545195622,0.0,3.8726025757973965
17.995902,14.756431377792367,425.0,175.0,30.0,8.141293821457646,0.07553658825807419,0.0863146950711287,0.3680222563200478,9.507681107826158,0.8462741545195622,0.0,3.8726025757973965
18.966839,14.760506820545586,425.0,175.0,30.0,8.141293821457646,0.07961203101129265,0.0863146950711287,0.3680222563200478,9.507681107826158,0.8462741545195622,0.0,3.8726025757973965
19.990161,14.76480214581294,425.0,175.0,30.0,8.141293821457646,0.0839073562786468,0.0863146950711287,0.3680222563200478,9.507681107826158,0.8462741545195622,0.0,3.8726025757973965
21.068695,14.76932921973679,425.0,175.0,30.0,8.141293821457646,0.08843443020249535,0.0863146950711287,0.3680222563200478,9.507681107826158,0.8462741545195622,0.0,3.8726025757973965
22.205419,14.774100542271835,425.0,175.0,30.0,8.141293821457646,0.09320575273754086,0.0863146950711287,0.3680222563200478,9.507681107826158,0.8462741545195622,0.0,3.8726025757973965
23.403473,14.779129293356885,425.0,175.0,30.0,8.141293821457646,0.09823450382259005,0.0863146950711287,0.3680222563200478,9.507681107826158,0.8462741545195622,0.0,3.8726025757973965
24.666166,14.784429362296876,425.0,175.0,30.0,8.141293821457646,0.10353457276258275,0.0863146950711287,0.3680222563200478,9.507681107826158,0.8462741545195622,0.0,3.8726025757973965
25.996985,14.79001538553978,425.0,175.0,30.0,8.141293821457646,0.10912059600548672,0.0863146950711287,0.3680222563200478,9.507681107826158,0.8462741545195622,0.0,3.8726025757973965
27.399607,14.795902797045784,425.0,175.0,30.0,8.141293821457646,0.11500800751149053,0.0863146950711287,0.3680222563200478,9.507681107826158,0.8462741545195622,0.0,3.8726025757973965
28.877904,14.80210784927446,425.0,175.0,30.0,8.141293821457646,0.12121305974016716,0.0863146950711287,0.3680222563200478,9.507681107826158,0.8462741545195622,0.0,3.8726025757973965
30.43596,14.808647684541125,425.0,175.0,30.0,8.141293821457646,0.12775289500683076,0.0863146950711287,0.3680222563200478,9.507681107826158,0.8462741545195622,0.0,3.8726025757973965
32.078078,14.81554036439886,425.0,175.0,30.0,8.141293821457646,0.1346455748645657,0.0863146950711287,0.3680222563200478,9.507681107826158,0.8462741545195622,0.0,3.8726025757973965
33.808794,14.82280492840258,425.0,175.0,30.0,8.141293821457646,0.14191013886828505,0.0863146950711287,0.3680222563200478,9.507681107826158,0.8462741545195622,0.0,3.8726025757973965
35.632888,14.830461440280784,425.0,175.0,30.0,8.141293821457646,0.14956665074649064,0.0863146950711287,0.3680222563200478,9.507681107826158,0.8462741545195622,0.0,3.8726025757973965
37.555397,14.838531042502192,425.0,175.0,30.0,8.141293821457646,0.1576362529678987,0.0863146950711287,0.3680222563200478,9.507681107826158,0.8462741545195622,0.0,3.8726025757973965
