metal,P_bar,cost,T_C,Tsep_C,V_m3,metal_cost,reactor,fresh_comp,recycle_comp,refrig,logTOF
Fe,100.0,17.494686940835876,425.0,0.0,33.21290273185039,0.13698945490149222,1.0098561709006637,6.490736862472159,2.452368843605782,4.120192208064269,-5.147678729806286
Fe,105.0,17.16664380178066,425.0,0.0,28.218331123295577,0.11638891758482288,0.8973192522639317,6.753769479124909,2.046198076117843,4.120192208064269,-5.076903221518952
Fe,110.0,16.872061669272647,425.0,5.0,30.553281950929442,0.12601962176270884,1.0149690680110033,7.004563499753333,2.060620899062291,3.371773328637891,-5.111429764026426
Fe,115.0,16.99767959504709,425.0,5.0,26.25677949001431,0.10829833028584993,0.909471199613001,7.244207362873569,1.7458370910578593,3.371773328637891,-5.045613353086647
Fe,120.0,16.74813247053079,425.0,10.0,28.746531097957398,0.11856752350771066,1.0368093841104207,7.473650467541818,1.7795500574845955,2.64978633617695,-5.084957341197253
Fe,125.0,16.572232066229272,425.0,10.0,24.905043108597205,0.10272297809348442,0.9340064732421265,7.693725890907051,1.524883676269317,2.64978633617695,-5.022659194000595
Fe,130.0,16.35648162952487,425.0,15.0,27.579808505659486,0.1137552764954411,1.0742448305205785,7.905168647522283,1.5727797841924769,1.9528552865395714,-5.066963142625223
Fe,135.0,16.20931565884987,425.0,15.0,24.02969031500524,0.09911251070950393,0.9707204562414722,8.108630500780007,1.3590456506569422,1.9528552865395714,-5.007120070030398
Fe,140.0,16.030644405474174,425.0,20.0,26.931324982166977,0.11108055079883261,1.1277144443809153,8.30469207939127,1.418505572647525,1.2796981086278416,-5.056629616799606
Fe,145.0,15.896728648855209,425.0,20.0,23.552174956639412,0.09714295781682965,1.0203688574680008,8.493872866725853,1.2331784671479475,1.2796981086278416,-4.998402915016417
Fe,150.0,15.76067840162441,425.0,25.0,26.73609401703624,0.11027530400336044,1.1989792591808839,8.676639495976708,1.3031299730280115,0.6291187330945023,-5.053469855944662
Fe,155.0,15.62834548792165,425.0,25.0,23.430384372137414,0.09664062214572725,1.084603744843824,8.853412684662041,1.1375350473546724,0.6291187330945023,-4.996151309398108
Fe,160.0,15.542951833913348,425.0,30.0,26.969877866031783,0.11123956546214463,1.2912052651746562,9.024573067808177,1.218016754851996,0.0,-5.057250875943907
Fe,165.0,15.402247421822551,425.0,30.0,23.649731825710724,0.0975453394582018,1.1660888104090206,9.190466133257882,1.0657542663187747,0.0,-5.000198116656586
Fe,170.0,15.32494392591525,425.0,30.0,21.004391394609563,0.08663440684230884,1.0675378693022033,9.351406420009743,0.9447068728627633,0.0,-4.948681998511812
Fe,175.0,15.292223547932423,425.0,30.0,18.848581999418005,0.07774258680769323,0.9879231229816127,9.507681107826158,0.8462741545195622,0.0,-4.901650579498771
Fe,180.0,15.291704676621144,425.0,30.0,17.059161423818093,0.07036196876234935,0.9222769492853643,9.659553101046367,0.7647429371460784,0.0,-4.858329574971462
Fe,185.0,15.314928818209946,425.0,30.0,15.55108318743411,0.06414177123192,0.8672285376962542,9.80726368978868,0.6961700161061514,0.0,-4.818132540752062
Fe,190.0,15.355938012893223,425.0,30.0,14.263718103876622,0.05883192395721513,0.8204113763092444,9.951034856190242,0.6377463842773429,0.0,-4.780604643424613
Fe,195.0,15.382454641601544,450.0,30.0,5.2314320340620695,0.021577488378127098,0.3465011779191337,10.091071281026833,0.8947944021930849,0.0,-4.344992483610005
Fe,200.0,15.418138868881375,450.0,30.0,4.776461412143041,0.019700923177064098,0.32953001927460474,10.22756209624307,0.8141651000659614,0.0,-4.305478169740878
Fe,205.0,15.468331499977154,450.0,30.0,4.388421319300985,0.01810041866146869,0.315057177849241,10.360682421050402,0.7455898293668761,0.0,-4.268680212431281
Fe,210.0,15.529499147159573,450.0,30.0,4.05367987411843,0.016719748971778452,0.3025709622741526,10.490594712895817,0.6865979821540226,0.0,-4.2342213449525765
Fe,215.0,15.599030376175705,450.0,30.0,3.7620723778119407,0.015516988939427937,0.29169148798689115,10.617449959446144,0.635348586572843,0.0,-4.201799042808868
Fe,220.0,15.674960314004927,450.0,30.0,3.5058644135413313,0.014460237301360668,0.28213074898921625,10.741388733524241,0.5904419027615152,0.0,-4.171167012299443
Fe,225.0,16.141831301483194,450.0,30.0,3.2790661200503184,0.01352478836307416,0.2736663805793638,10.862542129481257,0.5507948359861481,0.0,-4.142122070202116
Fe,230.0,16.232312919595756,450.0,30.0,3.076966290770641,0.012691210350570066,0.26612393190180883,10.98103259664448,0.5155562969382039,0.0,-4.11449463463058
Fe,235.0,16.326134463547493,450.0,30.0,2.8958082483375702,0.01194400852710135,0.25936459290650293,11.096974683125204,0.48404832485268273,0.0,-4.088141697013568
Fe,240.0,16.421716655810954,450.0,30.0,2.7325595870312154,0.011270675476199117,0.25327651288080494,11.210475701312726,0.4557242673166789,0.0,-4.0629415372867115
Fe,245.0,16.51852213826944,450.0,30.0,2.5847455251068676,0.01066100374912139,0.24776854102147156,11.321636324745265,0.43013851804754094,0.0,-4.038789688320997
Fe,250.0,16.6161222191768,450.0,30.0,2.4503262655094757,0.010106580028642112,0.24276563545170857,11.430551124677958,0.4069242505768601,0.0,-4.015595811537762
Fe,255.0,16.71417309236588,450.0,30.0,2.3276053757555766,0.009600407234046504,0.23820544369250332,11.537309053514294,0.38577678742795185,0.0,-3.99328124775704
Fe,260.0,16.812397886546965,450.0,30.0,2.215160402194321,0.009136618333722618,0.2340357199147949,11.64199388129319,0.3664410084564051,0.0,-3.9717770756407322
Fe,265.0,16.910572955779337,450.0,30.0,2.1117896667673555,0.008710256903851974,0.23021234931124473,11.74468459059793,0.34870169865970296,0.0,-3.951022556697972
Fe,270.0,17.008517297300674,450.0,30.0,2.0164710066277154,0.008317106946442563,0.22669781926586158,11.845455734550917,0.3323760651072205,0.0,-3.930963878186785
Fe,275.0,17.106084304049087,450.0,30.0,1.9283294407162586,0.0079535595273609,0.22346002364027465,11.944377761959132,0.31730787502294766,0.0,-3.9115531280848304
Fe,280.0,17.20315527972534,450.0,30.0,1.8466115875025226,0.007616507260118551,0.22047131839745668,12.041517313162176,0.303362819604478,0.0,-3.8927474526377464
Fe,285.0,17.299634298855256,450.0,30.0,1.7706652440881452,0.007303260078139481,0.21770776897847793,12.136937489694793,0.2904248150078445,0.0,-3.8745083589250946
Fe,290.0,17.395444102297652,450.0,30.0,1.699922950548319,0.007011477444482209,0.21514854544302953,12.230698100496761,0.27839302653908543,0.0,-3.8568011335167873
Fe,295.0,17.490522797490282,450.0,30.0,1.6338886603156464,0.00673911337269917,0.2127754325752624,12.322855887076004,0.2671794564994245,0.0,-3.839594354851273
Fe,300.0,17.584821189171837,450.0,30.0,1.57212685232973,0.0064843715189674975,0.21057243022328495,12.413464729747618,0.2567069750794309,0.0,-3.8228594818278374
Fe,305.0,17.678300607547914,450.0,30.0,1.5142535781637558,0.006245668255197702,0.2085254250337156,12.50257583682592,0.24690770214995722,0.0,-3.8065705047726435
Fe,310.0,17.77093113194856,450.0,30.0,1.4599290542280685,0.006021602114944436,0.20662191911885464,12.590237918432951,0.23772166922299579,0.0,-3.7907036478055516
Fe,315.0,17.862690130812606,450.0,30.0,1.4088514963911396,0.0058109283637739215,0.20485080444395476,12.676497346400367,0.229095706583179,0.0,-3.775237113800282
Fe,320.0,17.95356105637145,450.0,30.0,1.3607519603576035,0.005612537717962348,0.20320217418397254,12.761398301579085,0.22098251268355013,0.0,-3.7601508648560444
Fe,325.0,18.04353244541639,450.0,30.0,1.3153900012562814,0.005425438442095843,0.201667164157464,12.844982909728083,0.21333987189118722,0.0,-3.7454264325133613
Fe,330.0,18.132597087819107,450.0,30.0,1.272550004481753,0.005248741215313059,0.20023781888137102,12.927291367028793,0.20612999376635807,0.0,-3.7310467530224956
Fe,335.0,18.220751332218565,450.0,30.0,1.2320380695957922,0.005081646278690416,0.19890697789150497,13.008362056161179,0.19931895241740322,0.0,-3.7169960238043203
Fe,340.0,18.30799450442857,450.0,30.0,1.1936793523270663,0.004923432472092776,0.19766817883478074,13.088231653780651,0.1928762087218024,0.0,-3.703259577923878
Fe,345.0,18.394328418801297,450.0,30.0,1.157315787877249,0.004773447843754986,0.1965155745084678,13.166935230149027,0.18677420145461787,0.0,-3.68982377392767
Fe,350.0,18.47975696668327,450.0,30.0,1.1228041331671712,0.004631101575358871,0.19544386155831586,13.244506341597068,0.180987996064261,0.0,-3.6766758988549775
Fe,355.0,18.564285768921497,450.0,30.0,1.0900142770071097,0.004495857012186209,0.19444821896167389,13.32097711642869,0.17549498180918582,0.0,-3.6638040825702802
Fe,360.0,18.647921881859382,450.0,30.0,1.0588277763329672,0.004367225625699811,0.19352425476209192,13.396378334817275,0.1702746096914142,0.0,-3.6511972218717483
Fe,365.0,18.73067354814153,450.0,30.0,1.0291365839622861,0.004244761766064489,0.1926679597905134,13.470739503191364,0.16530816493725203,0.0,-3.6388449130693914
Fe,370.0,18.812549985083546,450.0,30.0,1.0008419392008985,0.004128058086359408,0.19187566732127584,13.544088923559588,0.1605785687912152,0.0,-3.626737391911283
Fe,375.0,18.893561204833272,450.0,30.0,0.9738533975135027,0.004016741540371483,0.19114401779778148,13.616453758182507,0.15607020540044705,0.0,-3.614865479937116
Fe,380.0,18.973717861231957,450.0,30.0,0.9480879792626065,0.003910469871496409,0.19046992789169379,13.687860089961152,0.15176877007896442,0.0,-3.6032205364267345
Fe,385.0,19.053031119401364,450.0,30.0,0.9234694208330413,0.003808928523937752,0.18985056329032837,13.75833297887824,0.14766113600225833,0.0,-3.5917944152720267
Fe,390.0,19.13151254457943,450.0,30.0,0.8999275140294712,0.0037118279179955286,0.18928331469557683,13.827896514797741,0.14373523675321517,0.0,-3.5805794261705675
Fe,395.0,19.20917400734594,450.0,30.0,0.8773975218353155,0.003618901040313967,0.1887657766003676,13.896573866901088,0.13997996257489,0.0,-3.569568299631214
Fe,400.0,19.286027602806808,450.0,30.0,0.8558196604163398,0.003529901307361065,0.18829572847334214,13.964387330013977,0.1363850684946371,0.0,-3.5587541553460698
Fe,405.0,19.362085581754382,450.0,30.0,0.8351386387801607,0.0034446006667148833,0.18787111804085074,14.031358368055468,0.13294109279866204,0.0,-3.5481304735542416
Fe,410.0,19.437360291989744,450.0,30.0,0.8153032487079414,0.0033627879057017956,0.1874900463941615,14.097507654821312,0.1296392844763353,0.0,-3.5376910690474688
Fe,415.0,19.51186412844108,450.0,30.0,0.796265998693021,0.003284267141545086,0.18715075469730424,14.162855112295365,0.12647153855497498,0.0,-3.5274300675426167
Fe,420.0,19.585609490781774,450.0,30.0,0.7779827864553647,0.003208856470622819,0.186851612296053,14.227419946666725,0.12343033831715083,0.0,-3.517341884156739
Fe,425.0,19.658608747511085,450.0,30.0,0.7604126053753857,0.00313638675762906,0.18659110605951112,14.291220682215544,0.12050870357256359,0.0,-3.5074212037648644
Fe,430.0,19.730874205583355,450.0,30.0,0.743517280813683,0.0030667005480021032,0.18636783080729735,14.354275193217052,0.11770014425244817,0.0,-3.4976629630421225
Fe,435.0,20.199007267985753,450.0,30.0,0.7272612328425394,0.002999651089290266,0.18618048069824922,14.416600734001312,0.11499861872870144,0.0,-3.488062334027257
Fe,440.0,20.271392590159742,450.0,30.0,0.7116112623177488,0.002935101448786862,0.18602784146439788,14.47821396729515,0.11239849624366065,0.0,-3.478614709032417
Fe,445.0,20.343061244910363,450.0,30.0,0.6965363577047745,0.002872923716768186,0.18590878340304265,14.53913099096273,0.10989452307246697,0.0,-3.4693156867958814
Fe,450.0,20.414025527638586,450.0,30.0,0.6820075203089875,0.002812998285640703,0.18582225503612207,14.599367363252169,0.10748179192377745,0.0,-3.460161059731692
Fe,455.0,20.484297564777425,450.0,30.0,0.667997605918047,0.0027552131967815167,0.18576727736764448,14.658938126647191,0.10515571425983537,0.0,-3.4511468021841036
Fe,460.0,20.553889304623265,450.0,30.0,0.6544811810817653,0.0026994635477523886,0.18574293867404157,14.717857830415387,0.10291199520731933,0.0,-3.4422690595883356
Fe,465.0,20.622812510106662,450.0,30.0,0.6414343924776467,0.002645650953486749,0.18574838977141975,14.7761405519375,0.10074661078273728,0.0,-3.43352413845425
Fe,470.0,20.691078753235235,450.0,30.0,0.6288348479944786,0.0025936830558088053,0.18578283971021872,14.833799916896112,0.09865578718814001,0.0,-3.4249084970977437
Fe,475.0,20.758699410976487,450.0,30.0,0.6166615083276397,0.002543473076309128,0.1858455518536662,14.890849118396044,0.096635981961828,0.0,-3.41641873705273
Fe,480.0,20.825685662380014,450.0,30.0,0.6048945880196411,0.0024949394081779114,0.18593584030149624,14.947300935083636,0.09468386679382707,0.0,-3.40805159510351
Fe,485.0,20.892048486765216,450.0,30.0,0.5935154650013915,0.0024480052431001876,0.18605306662481896,15.00316774832717,0.0927963118379248,0.0,-3.3998039358835057
Fe,490.0,20.95779866282321,450.0,30.0,0.5825065977960362,0.002402598229755994,0.18619663688188612,15.058461558516175,0.09097037137105753,0.0,-3.391672744991736
Fe,495.0,21.022946768502145,450.0,30.0,0.5718514496404886,0.002358650160853141,0.18636599888789185,15.113194000533339,0.08920327066763967,0.0,-3.383655122583318
Fe,500.0,21.087503181561885,450.0,30.0,0.561534418861276,0.0023160966859564432,0.18656063971489062,15.167376358448866,0.08749239397097669,0.0,-3.3757482773944876
Fe,505.0,21.15147808069913,450.0,30.0,0.551540774913145,0.002274877047673482,0.18678008340053553,15.221019579483757,0.08583527345683106,0.0,-3.3679495211665396
Fe,510.0,21.214881447156685,450.0,30.0,0.5418565995517652,0.0022349338390163943,0.18702388884658436,15.274134287285202,0.08422957909540035,0.0,-3.3602562634363196
Fe,515.0,21.277723066742375,450.0,30.0,0.5324687326677964,0.0021962127799898556,0.18729164789021338,15.326730794554368,0.08267310932802185,0.0,-3.352666006664193
